gain,ɡeɪn,"late 15th century (as a noun, originally in the sense ‘booty’): from Old French gaigne (noun), gaignier (verb), of Germanic origin.",meanings,examples
sash,saʃ,"late 16th century (earlier as shash, denoting fine fabric twisted round the head as a turban): from Arabic šāš ‘muslin, turban’.",meanings,examples
sash,saʃ,"late 17th century: alteration of chassis, interpreted as plural.",meanings,examples
flashing,ˈflaʃɪŋ,,meanings,examples
flashing,ˈflaʃɪŋ,late 18th century: from the earlier synonym flash  (of unknown origin) + -ing1.,meanings,examples
flash,flaʃ,Middle English (in the sense ‘splash water about’): probably imitative; compare with flush1 and splash.,meanings,examples
strike,strʌɪk,"Old English strīcan  ‘go, flow’ and ‘rub lightly’, of West Germanic origin; related to German streichen ‘to stroke’, also to stroke. The sense ‘deliver a blow’ dates from Middle English.",meanings,examples
block,blɒk,"Middle English (denoting a log or tree stump): from Old French bloc (noun), bloquer (verb), from Middle Dutch blok, of unknown ultimate origin.",meanings,examples
hate,heɪt,"Old English hatian (verb), hete (noun), of Germanic origin; related to Dutch haten (verb) and German hassen (verb), Hass ‘hatred’.",meanings,examples
flow,fləʊ,"Old English flōwan, of Germanic origin; related to Dutch vloeien, also to flood.",meanings,examples
order,ˈɔːdə,"Middle English: from Old French ordre, from Latin ordo, ordin- ‘row, series, rank’.",meanings,examples
carrion,ˈkarɪən,"Middle English: from Anglo-Norman French and Old Northern French caroine, caroigne, Old French charoigne, based on Latin caro ‘flesh’.",meanings,examples
protect,prəˈtɛkt,"late Middle English: from Latin protect- ‘covered in front’, from the verb protegere, from pro- ‘in front’ + tegere ‘to cover’.",meanings,examples
caressing,kəˈrɛsɪŋ,,meanings,examples
caress,kəˈrɛs,"mid 17th century: from French caresser (verb), caresse (noun), from Italian carezza, based on Latin carus ‘dear’.",meanings,examples
pressed,prɛst,,meanings,examples
pressed,prɛst,,meanings,examples
press,prɛs,"Middle English: from Old French presse (noun), presser (verb), from Latin pressare ‘keep pressing’, frequentative of premere .",meanings,examples
press,prɛs,"late 16th century: alteration (by association with press1) of obsolete prest  ‘pay given on enlistment, enlistment by such payment’, from Old French prest ‘loan, advance pay’, based on Latin praestare ‘provide’.",meanings,examples
timid,ˈtɪmɪd,"mid 16th century: from Latin timidus, from timere ‘to fear’.",meanings,examples
resonance,ˈrɛz(ə)nəns,"late Middle English: from Old French, from Latin resonantia ‘echo’, from resonare ‘resound’ (see resonant).",meanings,examples
propose,prəˈpəʊz,"Middle English: from Old French proposer, from Latin proponere (see proponent), but influenced by Latin propositus ‘put or set forth’ and Old French poser ‘to place’.",meanings,examples
cord,kɔːd,"Middle English: from Old French corde, from Latin chorda, from Greek khordē ‘gut, string of a musical instrument’.",meanings,examples
tombstone,ˈtuːmstəʊn,,meanings,examples
press,prɛs,"Middle English: from Old French presse (noun), presser (verb), from Latin pressare ‘keep pressing’, frequentative of premere .",meanings,examples
press,prɛs,"late 16th century: alteration (by association with press1) of obsolete prest  ‘pay given on enlistment, enlistment by such payment’, from Old French prest ‘loan, advance pay’, based on Latin praestare ‘provide’.",meanings,examples
pressé,ˈprɛseɪ,"French, ‘pressed, squeezed’.",meanings,examples
ensue,ɪnˈsjuː,"late Middle English (formerly also as insue ): from Old French ensivre, from Latin insequi, based on sequi ‘follow’.",meanings,examples
coach,kəʊtʃ,"mid 16th century(in coach1 (sense 3 of the noun)): from French coche, from Hungarian kocsi (szekér) ‘(wagon) from Kocs’, a town in Hungary.",meanings,examples
coach,kəʊtʃ,early 18th century (as a verb): figuratively from coach1.,meanings,examples
woman,ˈwʊmən,"Old English wīfmon, -man  (see wife, man), a formation peculiar to English, the ancient word being wife.",meanings,examples
bay,beɪ,"Middle English (as a noun): from Old French ( a)bai (noun), ( a)baiier (verb) ‘to bark’, of imitative origin.",meanings,examples
pink,pɪŋk,"mid 17th century: from pink2, the early use of the adjective being to describe the colour of the flowers of this plant.",meanings,examples
pink,pɪŋk,"late 16th century: perhaps short for pink eye, literally ‘small or half-shut eye’; compare with the synonymous French word oeillet, literally ‘little eye’.",meanings,examples
pink,pɪŋk,"early 16th century (in the sense ‘pierce or nick slightly’): compare with Low German pinken ‘strike, peck’.",meanings,examples
pink,pɪŋk,"late 15th century: from Middle Dutch pin(c)ke, of unknown ultimate origin; compare with Spanish pinque and Italian pinco .",meanings,examples
pink,pɪŋk,early 20th century: imitative.,meanings,examples
pink,pɪŋk,mid 17th century: of unknown origin.,meanings,examples
woman,ˈwʊmən,"Old English wīfmon, -man  (see wife, man), a formation peculiar to English, the ancient word being wife.",meanings,examples
-woman,ˈwʊmən,,meanings,examples
pine,pʌɪn,"Old English, from Latin pinus, reinforced in Middle English by Old French pin .",meanings,examples
pine,pʌɪn,"Old English pīnian  ‘(cause to) suffer’, of Germanic origin; related to Dutch pijnen, German peinen ‘experience pain’, also to obsolete pine ‘punishment’; ultimately based on Latin poena ‘punishment’.",meanings,examples
save,seɪv,"Middle English: from Old French sauver, from late Latin salvare, from Latin salvus ‘safe’. The noun dates from the late 19th century.",meanings,examples
save,seɪv,"Middle English: from Old French sauf, sauve, from Latin salvo, salva (ablative singular of salvus ‘safe’), used in phrases such as salvo jure, salva innocentia ‘with no violation of right or innocence’.",meanings,examples
protection,prəˈtɛkʃ(ə)n,"Middle English: from Old French, from late Latin protectio(n- ), from protegere ‘cover in front’ (see protect).",meanings,examples
toe,təʊ,"Old English tā, of Germanic origin; related to Dutch tee and German Zeh, Zehe . Current senses of the verb date from the mid 19th century.",meanings,examples
shut,ʃʌt,"Old English scyttan  ‘put (a bolt) in position to hold fast’, of West Germanic origin; related to Dutch schutten ‘shut up, obstruct’, also to shoot.",meanings,examples
trusty,ˈtrʌsti,,meanings,examples
footstep,ˈfʊtstɛp,,meanings,examples
frankly,ˈfraŋkli,,meanings,examples
scrap,skrap,late Middle English (as a plural noun denoting fragments of uneaten food): from Old Norse skrap ‘scraps’; related to skrapa ‘to scrape’. The verb dates from the late 19th century.,meanings,examples
scrap,skrap,"late 17th century (as a noun in the sense ‘sinister plot, scheme’): perhaps from the noun scrape.",meanings,examples
hypertext,ˈhʌɪpətɛkst,,meanings,examples
top,tɒp,"late Old English topp (noun), of Germanic origin; related to Dutch top ‘summit, crest’.",meanings,examples
top,tɒp,"late Old English, of unknown origin.",meanings,examples
TOP,,,meanings,examples
honesty,ˈɒnɪsti,"Middle English: from Old French honeste, from Latin honestas, from honestus (see honest). The original sense was ‘honour, respectability’, later ‘decorum, virtue, chastity’. The plant is so named from its seed pods, translucency symbolizing lack of deceit.",meanings,examples
too,tuː,"Old English, stressed form of to, spelled too from the 16th century.",meanings,examples
rosy,ˈrəʊzi,,meanings,examples
orderly,ˈɔːd(ə)li,,meanings,examples
maiden,ˈmeɪd(ə)n,"Old English mægden, from a Germanic diminutive meaning ‘maid, virgin’; related to German Mädchen, diminutive of Magd ‘maid’, from an Indo-European root shared by Old Irish mug ‘boy, servant’.",meanings,examples
have,hav,"Old English habban, of Germanic origin; related to Dutch hebben and German haben, also probably to heave.",meanings,examples
casting,ˈkɑːstɪŋ,,meanings,examples
cast,kɑːst,Middle English: from Old Norse kasta ‘to cast or throw’.,meanings,examples
cast,kɑːst,mid 17th century: a special use of cast1 in cast1 (sense 5 of the verb).,meanings,examples
jagged,ˈdʒaɡɪd,late Middle English: from jag1.,meanings,examples
jag,dʒaɡ,"late Middle English (in the sense ‘stab, pierce’): perhaps symbolic of sudden movement or unevenness (compare with jam1 and rag1).",meanings,examples
toy,tɔɪ,"late Middle English: of unknown origin. The word originally denoted a funny story or remark, later an antic or trick, or a frivolous entertainment. The verb dates from the early 16th century.",meanings,examples
buckle,ˈbʌk(ə)l,"Middle English: from Old French bocle, from Latin buccula ‘cheek strap of a helmet’, from bucca ‘cheek’. buckle (sense 2 of the verb) is from French boucler ‘to bulge’.",meanings,examples
trough,trɒf,"Old English trog, of Germanic origin; related to Dutch trog and German Trog, also to tree.",meanings,examples
energetic,ˌɛnəˈdʒɛtɪk,"mid 17th century (in the sense ‘powerfully effective’): from Greek energētikos, from energein ‘operate, work in or upon’ (based on ergon ‘work’).",meanings,examples
avail,əˈveɪl,"Middle English: from obsolete vail  ‘be of use or value’ (apparently on the pattern of pairs such as amount, mount ), from Old French valoir, from Latin valere ‘be strong, be of value’.",meanings,examples
tall,tɔːl,"late Middle English: probably from Old English getæl  ‘swift, prompt’. Early senses also included ‘fine, handsome’ and ‘bold, strong, good at fighting’.",meanings,examples
famous,ˈfeɪməs,"late Middle English: from Old French fameus, from Latin famosus ‘famed’, from fama (see fame).",meanings,examples
question,ˈkwɛstʃ(ə)n,"late Middle English: from Old French question (noun), questionner (verb), from Latin quaestio(n- ), from quaerere ‘ask, seek’.",meanings,examples
addition,əˈdɪʃ(ə)n,"late Middle English: from Latin additio(n- ), from the verb addere (see add).",meanings,examples
spirit,ˈspɪrɪt,"Middle English: from Anglo-Norman French, from Latin spiritus ‘breath, spirit’, from spirare ‘breathe’.",meanings,examples
whirlpool,ˈwəːlpuːl,,meanings,examples
intellectual,ˌɪntəˈlɛktʃʊəl,"late Middle English: from Latin intellectualis, from intellectus ‘understanding’, from intellegere ‘understand’ (see intelligent).",meanings,examples
reclaim,rɪˈkleɪm,"Middle English (used in falconry in the sense ‘recall’): from Old French reclamer, from Latin reclamare ‘cry out against’, from re- ‘back’ + clamare ‘to shout’.",meanings,examples
wish,wɪʃ,"Old English wȳscan, of Germanic origin; related to German wünschen, also to ween and wont.",meanings,examples
picture,ˈpɪktʃə,"late Middle English: from Latin pictura, from pict- ‘painted’ (from the verb pingere ).",meanings,examples
sarcastic,sɑːˈkastɪk,"late 17th century: from French sarcastique, from sarcasme (see sarcasm), on the pattern of pairs such as enthousiasme, enthousiastique .",meanings,examples
trust,trʌst,"Middle English: from Old Norse traust, from traustr ‘strong’; the verb from Old Norse treysta, assimilated to the noun.",meanings,examples
regard,rɪˈɡɑːd,"Middle English: from Old French regarder ‘to watch’, from re- ‘back’ (also expressing intensive force) + garder ‘to guard’.",meanings,examples
warm,wɔːm,"Old English wearm (adjective), werman, wearmian (verb), of Germanic origin; related to Dutch and German warm, from an Indo-European root shared by Latin formus ‘warm’ and Greek thermos ‘hot’.",meanings,examples
rose,rəʊz,"Old English rōse, of Germanic origin, from Latin rosa ; reinforced in Middle English by Old French rose .",meanings,examples
rose,rəʊz,,meanings,examples
rosé,ˈrəʊzeɪ,"French, literally ‘pink’.",meanings,examples
rise,rʌɪz,"Old English rīsan  ‘make an attack’, ‘wake, get out of bed’, of Germanic origin; related to Dutch rijzen and German reisen .",meanings,examples
"ain't",eɪnt,,meanings,examples
thousand,ˈθaʊz(ə)nd,"Old English thūsend, of Germanic origin; related to Dutch duizend and German Tausend .",meanings,examples
torture,ˈtɔːtʃə,"late Middle English (in the sense ‘distortion, twisting’, or a physical disorder characterized by this): via French from late Latin tortura ‘twisting, torment’, from Latin torquere ‘to twist’.",meanings,examples
madman,ˈmadmən,,meanings,examples
